id,hi_int_prncp_pd,acc_now_delinq,acc_open_past_24mths,addr_state,annual_inc,application_type,avg_cur_bal,bc_util,delinq_2yrs,delinq_amnt,dti,earliest_cr_line,emp_length,emp_title,grade,home_ownership,initial_list_status,int_rate,last_credit_pull_d,loan_amnt,mort_acc,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_30dpd,out_prncp_inv,pub_rec,pub_rec_bankruptcies,purpose,sub_grade,term,tot_coll_amt,tot_cur_bal,total_rec_late_fee,verification_status
3952,0,0,5,IL,90000,Individual,25066,78.6,0,0,12.69,2002,7,Owner,D,MORTGAGE,f,17.57,2019,25000,3,13,0,0,0,0,0,0,debt_consolidation,D4,60,0,325863,0,0
3953,0,0,4,CA,60000,Individual,3896,70.7,0,0,23.92,2004,3,Owner,B,RENT,w,11.47,2019,20000,0,11,0,0,0,652.78,0,0,credit_card,B5,36,0,42859,0,1
3954,0,0,1,CA,24000,Individual,2833,51.8,0,0,29.45,1996,10,Owner,B,RENT,w,10.75,2019,10075,1,7,0,0,0,0,1,1,debt_consolidation,B4,36,0,19828,0,0
3955,0,0,3,CA,120000,Individual,5895,56.6,0,0,10.47,2006,5,Owner,E,RENT,w,20.75,2017,24000,2,6,0,0,0,0,0,0,debt_consolidation,E2,60,0,35369,0,1
3956,0,0,3,CA,92000,Individual,32768,54.2,0,0,28.82,1976,10,Owner,A,MORTGAGE,w,7.99,2018,7500,5,9,0,0,0,0,1,1,home_improvement,A5,36,0,294915,0,1
3957,0,0,4,CA,120000,Individual,19868,40.6,0,0,6.68,2005,1,Owner,A,MORTGAGE,w,5.32,2019,9600,1,10,0,0,0,0,0,0,debt_consolidation,A1,36,6561,178808,0,0
3958,0,0,1,CA,50000,Individual,5645,48.4,1,0,3.79,2007,3,Owner,B,RENT,w,8.24,2019,6000,0,6,0,0,0,1641.08,0,0,debt_consolidation,B1,36,0,33870,0,0
3959,0,0,0,CA,52000,Individual,9315,51.8,0,0,18.72,1994,10,Owner,B,MORTGAGE,w,8.39,2017,16000,0,11,0,0,0,0,0,0,credit_card,B1,36,14873,102464,0,1
3960,0,0,1,CA,75000,Individual,22891,37.6,0,0,25.6,2002,1,Owner,A,MORTGAGE,w,7.21,2017,15000,2,15,0,0,0,7486.81,0,0,debt_consolidation,A3,36,0,343371,0,0
3961,0,0,3,CA,96000,Individual,1069,73,0,0,3.33,1984,10,Owner,A,RENT,w,7.97,2019,10000,0,7,0,0,0,5297.44,2,1,debt_consolidation,A5,36,0,6411,0,1
3962,0,0,8,CA,40000,Individual,3241,53,0,0,26.87,2007,6,Owner,B,RENT,w,9.8,2019,12000,0,26,0,0,0,0,0,0,debt_consolidation,B3,36,0,74536,0,1
3963,0,0,3,CA,28000,Individual,719,30.1,0,0,5.79,2011,4,Owner,B,RENT,w,9.75,2018,5000,0,7,0,0,0,0,0,0,other,B3,36,0,5033,0,1
3964,0,0,1,CA,80000,Individual,7536,0,1,0,2.34,1975,10,Owner,C,OWN,w,13.49,2019,8000,2,4,0,1,0,0,0,0,other,C2,36,0,30142,0,1
3965,0,0,8,CA,120000,Individual,48632,40.2,0,0,16.44,1986,10,Owner,A,OWN,w,8.46,2019,5000,2,10,0,0,0,4504.79,0,0,credit_card,A5,36,0,486321,0,0
3966,0,0,1,CA,51000,Individual,1881,36,1,0,13.31,1968,10,Owner,C,RENT,w,12.29,2018,15000,2,11,0,0,0,0,0,0,debt_consolidation,C1,36,0,20686,0,1
3967,0,0,1,CA,45000,Individual,24376,35.6,0,0,6.99,1977,1,Owner,A,MORTGAGE,w,7.07,2019,7000,2,7,0,0,0,4070.66,0,0,debt_consolidation,A2,36,0,146257,0,1
3968,0,0,8,CA,40000,Individual,16778,28,0,0,3.87,2004,3,Owner,C,MORTGAGE,w,12.39,2018,6000,5,9,0,0,0,0,1,1,other,C1,36,0,151001,0,1
3969,0,0,5,CA,32000,Individual,1013,53.3,0,0,27.42,2005,6,Owner,B,RENT,w,11.99,2019,5000,0,10,0,0,0,3396.93,1,0,debt_consolidation,B5,36,1535,10126,0,1
3970,0,0,4,CA,40000,Individual,2324,21.8,0,0,12.47,1999,5,Owner,B,RENT,f,8.18,2019,15000,0,8,0,0,0,5425.94,0,0,credit_card,B1,60,0,16268,0,0
3971,0,0,8,CA,65000,Individual,12404,73.2,0,0,14.67,1999,6,Owner,E,RENT,f,19.52,2018,10000,0,13,0,0,0,0,1,0,moving,E2,36,1636,161248,0,1
3972,0,0,4,CA,85000,Individual,5223,33,0,0,10.39,2007,4,Owner,C,RENT,f,13.49,2019,8000,0,7,0,0,0,2793.73,0,0,debt_consolidation,C2,36,0,36558,0,1
3973,0,0,2,CA,26200,Individual,1971,56.1,0,0,18.42,1990,6,Owner,D,RENT,f,19.99,2018,9000,0,8,0,0,0,0,1,1,debt_consolidation,D4,36,0,15771,0,1
3974,0,0,9,OH,37000,Individual,1762,48.6,0,0,17.13,2008,2,Owner,C,RENT,w,15.49,2019,4000,0,27,0,0,0,3165.88,0,0,home_improvement,C4,36,6997,47570,0,0
3975,0,0,1,OH,60000,Individual,10292,49.5,13,0,9.28,2000,2,Owner,B,MORTGAGE,w,9.75,2019,5000,0,9,0,13,0,0,0,0,debt_consolidation,B3,36,0,82339,0,1
3976,0,0,2,NY,85000,Individual,3432,20,0,0,22.7,1997,1,Owner,C,OWN,w,14.85,2018,32300,0,7,0,0,0,0,2,0,moving,C5,36,0,24026,0,1
3977,0,0,2,NY,80000,Individual,3541,87.4,0,0,11.4,2005,3,Owner,B,OWN,w,11.8,2019,14500,0,5,0,0,0,13477.07,0,0,debt_consolidation,B4,36,110,17704,0,1
3978,0,0,0,NY,43000,Individual,8020,79.7,0,0,15.43,1996,10,Owner,B,MORTGAGE,w,10.49,2018,10000,2,6,0,0,0,0,0,0,credit_card,B3,36,526,48121,0,0
3979,0,0,2,NY,95000,Individual,14027,13.7,0,0,9.5,1999,9,Owner,A,RENT,w,7.07,2019,15000,0,10,0,0,0,7896.09,0,0,credit_card,A2,36,0,140272,0,0
3980,0,0,10,NY,78000,Individual,3932,52.1,0,0,24.23,2006,9,Owner,B,OWN,w,11.49,2019,12000,0,17,0,0,0,0,0,0,debt_consolidation,B5,36,0,62910,19.78,0
3981,0,0,6,NY,36000,Individual,807,35.8,0,0,8.7,2001,1,Owner,B,RENT,w,10.99,2019,4200,0,8,0,0,0,0,0,0,credit_card,B4,36,150,6456,0,0
3982,0,0,1,NY,104000,Individual,5181,32.4,0,0,6.85,2000,10,Owner,C,RENT,w,12.39,2019,25000,0,1,0,0,0,0,0,0,debt_consolidation,C1,36,0,5181,0,1
3983,0,0,10,NY,150000,Individual,1237,53,1,0,7.52,1999,10,Owner,E,RENT,f,23.99,2018,21000,0,22,0,0,0,0,0,0,debt_consolidation,E2,36,0,27211,0,1
3984,0,0,5,NY,140000,Individual,2020,14.3,1,0,4.54,2012,10,Owner,E,RENT,f,23.4,2019,2500,0,9,0,0,0,0,0,0,debt_consolidation,E1,36,0,18180,0,1
3985,0,0,4,NY,30000,Joint App,51089,23.3,0,0,51.72,2000,1,Owner,A,MORTGAGE,w,5.32,2019,35000,7,9,0,0,0,21090.63,0,0,home_improvement,A1,36,0,459797,0,0
3986,0,0,12,TX,125000,Individual,23970,37,0,0,17.94,1999,5,Owner,C,MORTGAGE,w,15.99,2019,40000,8,25,0,0,0,27061.9,0,0,debt_consolidation,C5,60,0,599248,0,1
3987,0,0,2,TX,35000,Individual,1859,96.2,0,0,12.45,2005,10,Owner,B,RENT,w,11.47,2019,8000,2,5,0,0,0,260.95,0,0,small_business,B5,36,0,9297,0,1
3988,0,0,4,TX,75000,Individual,14709,1.7,0,0,10.91,1998,7,Owner,A,MORTGAGE,w,5.32,2019,8000,1,9,0,0,0,0,0,0,car,A1,36,0,132384,0,0
3989,0,0,3,TX,70000,Individual,15729,55.5,0,0,30.84,1994,10,Owner,C,MORTGAGE,w,14.46,2019,28000,2,10,0,0,0,0,0,0,credit_card,C4,36,893,157289,0,1
3990,0,0,5,TX,110000,Individual,16030,50.1,0,0,9.23,2006,3,Owner,A,MORTGAGE,w,7.97,2019,12000,2,11,0,0,0,0,0,0,debt_consolidation,A5,36,0,176334,0,1
3991,0,0,0,TX,100000,Individual,12654,46.2,1,0,19.78,2005,10,Owner,B,MORTGAGE,w,10.56,2019,40000,1,7,0,1,0,32168.11,0,0,home_improvement,B3,36,0,88577,0,0
3992,0,0,3,TX,300000,Individual,19361,25.6,1,0,6.58,1973,10,Owner,A,OWN,w,5.32,2019,9500,41,43,0,0,0,5201.87,0,0,house,A1,36,0,832533,0,1
3993,0,0,3,TX,50000,Individual,1322,44.4,0,0,10.17,2000,10,Owner,B,MORTGAGE,w,9.17,2018,10000,0,12,0,0,0,0,0,0,credit_card,B2,36,0,15858,0,1
3994,0,0,3,TX,120000,Individual,5292,30.2,0,0,18.77,2005,3,Owner,A,OWN,w,8.46,2019,12000,0,7,0,0,0,10813.65,0,0,home_improvement,A5,36,0,37042,18.93,0
3995,0,0,8,TX,125000,Individual,6225,41.3,0,0,10.01,2006,2,Owner,A,RENT,w,7.99,2019,6000,0,9,0,0,0,1812.59,1,1,credit_card,A5,36,0,56025,0,1
3996,0,0,6,TX,600000,Individual,14670,77.6,1,0,8.63,1996,10,Owner,A,MORTGAGE,f,7.99,2019,16000,4,15,0,0,0,6223.06,0,0,car,A5,36,0,176044,0,1
3997,0,0,1,TX,140000,Individual,13432,91.7,0,0,5.6,1974,10,Owner,B,MORTGAGE,f,9.99,2019,30000,1,9,0,0,0,0,5,0,credit_card,B3,36,0,120891,48.3900000512,1
3998,0,0,1,TX,25000,Joint App,3815,71.5,2,0,30.63,1998,1,Owner,C,MORTGAGE,w,15.05,2018,20000,1,6,0,0,0,0,0,0,credit_card,C4,60,0,22888,0,0
3999,0,0,5,TN,150000,Individual,44447,93.6,2,0,25.02,1995,10,Owner,B,MORTGAGE,w,10.78,2018,20000,2,11,0,0,0,0,0,0,home_improvement,B4,36,0,444468,0,0
4000,0,0,1,PA,51460,Individual,3460,61.1,0,0,18.54,1999,10,Owner,B,RENT,w,10.41,2019,15000,1,6,0,0,0,10508.39,0,0,debt_consolidation,B3,36,0,17302,0,1
4001,0,0,4,PA,60000,Individual,6077,86.3,0,0,27.62,1996,10,Owner,C,OWN,w,14.46,2019,11200,0,10,0,0,0,0,1,1,credit_card,C4,36,0,60773,0,1
4002,0,0,5,PA,37000,Individual,4293,98.7,0,0,17.84,2001,1,Owner,D,RENT,f,15.61,2016,10000,0,7,0,0,0,0,0,0,debt_consolidation,D1,36,0,30049,0,1
4003,0,0,1,PA,40000,Individual,3122,68.5,1,0,14.25,2003,3,Owner,C,OWN,f,15.99,2018,20000,0,6,0,0,0,0,0,0,credit_card,C5,36,0,18734,0,0
4004,0,0,6,PA,50000,Individual,2985,49.9,0,0,15.76,1994,1,Owner,B,RENT,f,9.16,2018,16000,2,12,0,0,0,0,0,0,credit_card,B2,60,0,32839,0,0
4005,0,0,4,UT,150000,Individual,19236,41.6,0,0,5.66,2007,1,Owner,B,MORTGAGE,w,10.91,2019,25800,3,10,0,0,0,0,1,0,debt_consolidation,B4,36,0,192362,0,1
4006,0,0,3,UT,150000,Individual,34051,87,3,0,16.36,1998,1,Owner,B,MORTGAGE,f,9.99,2018,17000,4,11,0,1,0,0,0,0,medical,B3,36,0,374562,0,1
4007,0,0,2,NV,300000,Individual,4552,44.5,0,0,7.16,1997,10,Owner,A,MORTGAGE,w,5.32,2019,32000,0,12,0,0,0,10323.58,0,0,credit_card,A1,36,0,50067,0,1
4008,0,0,1,NV,75000,Individual,4199,18.3,0,0,6.61,2004,1,Owner,A,RENT,w,6.97,2019,12000,0,11,0,0,0,0,0,0,other,A3,36,0,46193,0,1
4009,0,0,2,GA,48000,Individual,1242,82,0,0,8.48,2003,4,Owner,C,OWN,w,13.98,2017,15325,0,7,0,0,0,0,0,0,debt_consolidation,C3,36,0,8695,26.18,1
4010,0,0,1,GA,80000,Individual,31027,83.2,0,0,7.17,2005,1,Owner,C,MORTGAGE,w,14.49,2017,5000,2,5,0,0,0,667.66,2,1,other,C4,36,142,155137,0,1
4011,0,0,11,GA,125000,Individual,15752,89,0,0,21.7,2001,3,Owner,C,MORTGAGE,w,14.99,2019,15000,4,15,0,0,0,0,1,1,debt_consolidation,C4,60,0,236287,0,1
4012,0,0,6,GA,75000,Individual,8191,55.7,1,0,25.73,2012,10,Owner,F,MORTGAGE,w,28.72,2019,20000,0,10,0,0,0,17063.82,2,0,debt_consolidation,F1,60,0,73717,0,0
4013,0,0,2,GA,150000,Individual,58739,57.7,0,0,5.92,1996,10,Owner,A,MORTGAGE,f,6.49,2018,20000,6,10,0,0,0,0,4,0,credit_card,A2,36,0,528652,0,1
4014,0,0,0,GA,100000,Individual,28118,57.3,0,0,23.31,2000,9,Owner,A,MORTGAGE,f,7.49,2018,30000,3,11,0,0,0,0,0,0,debt_consolidation,A4,36,0,281182,0,1
4015,0,0,5,MI,150000,Individual,29127,56.6,0,0,14.95,1994,10,Owner,D,MORTGAGE,w,17.99,2019,23875,1,10,0,0,0,0,0,0,debt_consolidation,D2,60,93,291270,0,1
4016,0,0,4,MI,125000,Individual,438,7.1,0,0,1.16,2005,4,Owner,D,RENT,w,19.99,2016,27300,0,9,0,0,0,0,0,0,home_improvement,D4,36,0,3502,0,1
4017,0,0,4,MI,68000,Individual,7255,49.1,4,0,13.15,1992,10,Owner,C,MORTGAGE,w,14.99,2019,20000,3,20,0,0,0,0,0,0,credit_card,C5,60,0,130590,0,1
4018,0,0,3,MI,100000,Individual,12606,75.3,0,0,25.72,2003,10,Owner,B,MORTGAGE,w,10.42,2019,18000,0,9,0,0,0,10686.24,1,1,credit_card,B3,36,0,113454,0,0
4019,0,0,9,MI,95000,Individual,2056,61.9,1,0,17.65,1997,10,Owner,F,RENT,f,24.11,2018,3475,1,16,0,0,0,0,0,0,small_business,F2,36,2576,32890,0,1
4020,0,0,1,MI,10000,Joint App,4872,0,0,0,22.09,2002,5,Owner,B,OWN,w,12.13,2019,20000,0,7,0,0,0,17978.39,0,0,house,B5,60,0,29232,0,0
4021,0,0,0,IN,40000,Individual,1459,81.6,0,0,15.72,2004,3,Owner,E,RENT,w,23.99,2019,10000,0,9,0,0,0,0,1,0,small_business,E2,36,88,11670,0,1
4022,0,0,0,IN,35000,Individual,28385,0.7,2,0,2.4,2003,3,Owner,B,MORTGAGE,w,9.93,2019,23975,5,5,0,1,0,0,0,0,home_improvement,B2,60,0,141927,0,1
4023,0,0,2,VA,56000,Individual,754,68.4,0,0,9.49,2001,2,Owner,B,MORTGAGE,w,9.93,2019,8500,4,13,0,0,0,5031.14,1,1,credit_card,B2,36,0,9808,0,0
4024,0,0,5,VA,95000,Individual,57756,100.3,0,0,24.67,2011,3,Owner,C,MORTGAGE,w,15.02,2019,20000,2,8,0,0,0,18193.73,0,0,debt_consolidation,C3,36,0,462049,0,1
4025,0,0,0,VA,50000,Individual,5616,82.7,0,0,22.23,2005,5,Owner,B,RENT,w,10.91,2019,5000,0,7,0,0,0,2564.09,1,1,credit_card,B4,36,0,33698,0,1
4026,0,0,5,VA,72000,Individual,3462,41,0,0,24.58,2003,4,Owner,B,RENT,f,11.49,2018,6000,0,10,0,0,0,0,0,0,car,B5,36,0,34618,0,0
4027,0,0,1,NJ,90000,Individual,981,26.6,2,0,2.93,1997,6,Owner,E,OWN,w,24.49,2017,24000,1,10,0,0,0,0,0,0,home_improvement,E3,60,0,7847,0,1
4028,0,0,2,NJ,75000,Individual,2307,62,3,0,16.18,2003,10,Owner,D,RENT,w,22.35,2019,22000,5,8,0,0,0,20728.51,0,0,debt_consolidation,D5,60,0,16146,0,1
4029,0,0,4,NJ,110000,Individual,3980,33.1,1,0,10.33,2000,1,Owner,C,RENT,w,13.99,2018,15000,0,11,0,0,0,0,0,0,small_business,C3,36,0,39797,0,1
4030,0,0,8,MT,120000,Individual,34797,91.6,1,0,32.41,2005,8,Owner,B,MORTGAGE,w,11.49,2019,7500,4,12,0,0,0,1437.52,0,0,credit_card,B5,36,0,417563,0,1
4031,0,0,5,WI,47000,Individual,13992,14.6,0,0,11.62,1998,10,Owner,A,MORTGAGE,w,6.99,2018,9000,5,11,0,0,0,0,2,0,debt_consolidation,A3,36,0,153910,0,1
4032,0,0,8,WI,40000,Individual,1997,17.6,0,0,36.33,2002,10,Owner,A,RENT,f,7.97,2018,10000,0,15,0,0,0,0,0,0,credit_card,A5,36,60,29950,0,1
4033,0,0,5,WI,80000,Individual,1388,43.5,0,0,4.86,1999,5,Owner,E,RENT,f,22.39,2017,25000,0,8,0,0,0,0,1,0,debt_consolidation,E1,60,1228,11103,0,1
4034,0,0,2,WV,95000,Individual,7152,87.1,1,0,21.53,2006,1,Owner,D,MORTGAGE,f,18.06,2019,18000,1,9,0,0,0,0,1,1,credit_card,D2,60,0,64366,0,1
4035,0,0,4,KS,300000,Individual,42059,0.1,1,0,4.69,2005,9,Owner,C,MORTGAGE,w,13.49,2019,35000,2,10,0,0,0,12223.28,0,0,debt_consolidation,C2,36,99,420587,0,1
4036,0,0,5,KS,65000,Individual,5359,2,0,0,11.95,2001,5,Owner,C,RENT,f,14.99,2019,8400,0,7,0,0,0,3225.82,0,0,small_business,C4,36,1502,37511,0,1
4037,0,0,4,MD,50000,Individual,18261,0,0,0,9.67,1997,5,Owner,B,MORTGAGE,w,9.58,2019,20000,2,7,0,0,0,12157.18,0,0,major_purchase,B1,60,0,127825,0,0
4038,0,0,7,MD,200000,Individual,21741,58.5,0,0,19.61,1986,2,Owner,B,MORTGAGE,w,10.49,2019,25000,4,28,0,0,0,11374.85,0,0,home_improvement,B2,36,0,608744,0,1
4039,0,0,10,AZ,60000,Individual,16240,45.2,1,0,32.76,2002,10,Owner,C,MORTGAGE,w,13.99,2019,12000,3,14,0,0,0,0,1,1,debt_consolidation,C3,36,0,211114,0,0
4040,0,0,3,AZ,63000,Individual,11086,68.9,0,0,26.3,2006,3,Owner,B,OWN,w,11.49,2019,10000,0,6,0,0,0,4586.38,0,0,debt_consolidation,B5,36,0,66515,0,1
4041,0,0,12,AZ,350000,Individual,37409,2,0,0,14.44,2005,8,Owner,A,MORTGAGE,w,7.99,2018,35000,1,17,0,0,0,0,0,0,home_improvement,A5,36,0,635949,0,1
4042,0,0,2,AZ,150000,Individual,26421,63.9,0,0,10.22,1998,10,Owner,C,MORTGAGE,f,14.49,2018,40000,3,9,0,0,0,0,0,0,debt_consolidation,C4,36,0,211366,0,1
4043,0,0,5,AZ,42000,Individual,1758,54.3,0,0,13.63,2007,8,Owner,B,RENT,f,11.39,2019,10400,0,8,0,0,0,3866.13,0,0,credit_card,B3,36,0,14062,0,1
4044,0,0,2,DE,54000,Individual,10678,11.9,0,0,11.93,1996,10,Owner,A,MORTGAGE,w,5.93,2018,24000,10,11,0,0,0,0,0,0,debt_consolidation,A1,36,0,106779,0,0
4045,0,0,4,MA,255000,Individual,70992,88.8,3,0,12,1998,10,Owner,D,MORTGAGE,w,19.99,2019,35000,2,12,0,0,0,0,0,0,credit_card,D4,60,0,780913,46.36,1
4046,0,0,2,MA,50000,Individual,6041,51.5,0,0,32.41,1988,1,Owner,A,MORTGAGE,w,7.97,2019,12000,2,7,0,0,0,7669.63,0,0,home_improvement,A5,36,0,42288,0,0
4047,0,0,1,MA,100000,Individual,12361,2.3,0,0,1.4,1982,10,Owner,A,MORTGAGE,f,6.68,2017,7500,4,8,0,0,0,0,0,0,medical,A3,36,0,98888,0,1
4048,0,0,1,NH,40000,Individual,20092,57.9,2,0,20.46,1998,4,Owner,B,MORTGAGE,w,9.17,2017,13000,6,6,0,0,0,0,2,0,debt_consolidation,B2,36,443,120550,0,0
4049,0,0,0,AL,125000,Individual,118994,15.1,1,0,0.24,2003,9,Owner,B,MORTGAGE,w,9.43,2019,6000,3,4,0,1,0,4499.09,0,0,other,B1,36,0,237987,0,1
4050,0,0,1,AL,74000,Individual,15104,87.7,0,0,38.74,1997,10,Owner,D,MORTGAGE,w,17.27,2019,14575,3,15,0,0,0,8347.75,0,0,credit_card,D2,60,0,211449,0,1
4051,0,0,5,AL,180000,Individual,42458,89.4,0,0,6.15,2001,7,Owner,C,MORTGAGE,f,12.62,2019,10000,2,6,0,0,0,5743.95,0,0,debt_consolidation,C1,36,0,254749,0,1
4052,0,0,9,MS,170000,Individual,16534,50.1,0,0,14.23,1997,4,Owner,B,MORTGAGE,w,9.93,2019,25000,1,16,0,0,0,20579.98,0,0,debt_consolidation,B2,60,0,248017,0,0
4053,0,0,7,WA,40000,Individual,2339,35.1,0,0,28.59,2000,8,Owner,B,MORTGAGE,w,11.53,2018,12000,0,20,0,0,0,0,0,0,debt_consolidation,B5,36,0,44446,0,1
4054,0,0,3,WA,200000,Individual,4305,78.7,0,0,4.69,2008,4,Owner,C,RENT,w,14.07,2019,35000,0,8,0,0,0,26701.14,0,0,other,C3,36,0,30133,0,1
4055,0,0,3,LA,127000,Individual,3961,32.3,0,0,8.02,2011,2,Owner,C,OWN,w,12.62,2019,30000,0,9,0,0,0,24163.09,0,0,debt_consolidation,C1,60,0,27725,0,1
4056,0,0,1,SC,54000,Individual,383,8.9,0,0,7.43,1997,10,Owner,A,MORTGAGE,w,6.89,2018,4000,0,18,0,0,0,0,0,0,other,A3,36,0,6891,0,1
4057,0,0,3,SC,60000,Individual,42324,98.4,0,0,25.34,1998,8,Owner,C,MORTGAGE,f,15.99,2019,5000,1,7,0,0,0,1637.54,0,0,small_business,C5,36,0,296268,0,1
4058,0,0,6,MN,150000,Individual,17160,12.6,0,0,10.32,2006,1,Owner,B,MORTGAGE,w,9.99,2018,21000,1,16,0,0,0,0,0,0,small_business,B3,36,0,274567,0,0
4059,0,0,8,MN,80000,Individual,15510,42.1,3,0,15.81,1998,5,Owner,A,MORTGAGE,w,6.49,2018,9600,2,20,0,0,0,0,0,0,debt_consolidation,A2,36,0,279173,0,0
4060,0,0,9,MN,62000,Individual,13871,6.1,0,0,10.01,1993,3,Owner,A,MORTGAGE,w,7.21,2019,2000,3,17,0,0,0,0,0,0,debt_consolidation,A3,36,0,235806,0,0
4061,0,0,5,NC,48000,Individual,24764,87.9,0,0,18.9,2002,10,teacher,C,MORTGAGE,w,13.98,2019,7625,1,9,0,0,0,0,1,1,debt_consolidation,C3,36,0,222877,0,0
4062,0,0,2,NC,48000,Individual,6073,83.3,1,0,15.7,2006,10,teacher,D,MORTGAGE,f,18.99,2019,15000,0,10,0,0,0,0,0,0,debt_consolidation,D3,60,64,60726,0,1
4063,0,0,1,FL,112000,Individual,15416,48.9,0,0,20.33,1991,10,teacher,B,MORTGAGE,w,9.49,2018,14000,2,24,0,0,0,0,0,0,debt_consolidation,B2,60,260,339151,0,0
4064,0,0,3,FL,40000,Individual,5895,53.1,0,0,36.22,2001,9,teacher,C,OWN,w,12.59,2018,8300,1,28,0,0,0,0,0,0,debt_consolidation,C2,36,0,159172,0,1
4065,0,0,1,FL,40000,Individual,954,37.2,0,0,13.53,1993,7,teacher,A,RENT,f,7.12,2019,4800,1,9,0,0,0,0,0,0,credit_card,A3,36,0,8586,0,0
4066,0,0,4,IL,86000,Individual,31220,72.5,0,0,22.9,1997,10,teacher,A,MORTGAGE,w,7.21,2018,12800,4,12,0,0,0,0,0,0,debt_consolidation,A3,36,612,343423,0,0
4067,0,0,4,CA,67000,Individual,13920,44.4,0,0,41.57,2000,10,teacher,D,RENT,w,17.27,2017,24000,0,18,0,0,0,0,0,0,credit_card,D2,60,0,250555,0,1
4068,0,0,3,CA,62000,Individual,6171,71,0,0,21.68,2006,3,teacher,C,RENT,w,15.99,2019,10000,0,8,0,0,0,0,0,0,credit_card,C5,36,592,49364,0,1
4069,0,0,3,CA,60000,Individual,3050,71,0,0,20.08,1993,2,teacher,E,RENT,w,19.99,2016,4500,0,15,0,0,0,0,0,0,credit_card,E1,36,0,36599,0,0
4070,0,0,4,CA,31000,Individual,1909,44.9,0,0,28.84,2007,10,teacher,C,RENT,f,12.74,2019,4900,0,10,0,0,0,1552.69,0,0,debt_consolidation,C1,36,0,19092,0,1
4071,0,0,1,CA,95000,Individual,67158,69.3,0,0,27.65,2001,10,teacher,B,MORTGAGE,f,8.18,2018,30000,2,9,0,0,0,0,0,0,credit_card,B1,36,0,604425,0,1
4072,0,0,5,OH,26200,Individual,2031,60.8,0,0,27.3,1999,3,teacher,C,MORTGAGE,w,14.65,2017,9425,1,11,0,0,0,0,1,1,credit_card,C5,36,0,20305,0,1
4073,0,0,9,OH,65000,Individual,7508,23.9,0,0,11.73,2001,10,teacher,B,RENT,w,9.43,2019,40000,1,9,0,0,0,31030.65,1,1,car,B1,36,0,67568,0,1
4074,0,0,1,OH,55000,Individual,7520,54.5,0,0,15.69,1983,10,teacher,C,MORTGAGE,f,11.99,2019,24000,0,9,0,0,0,0,0,0,debt_consolidation,C1,60,139,67681,0,1
4075,0,0,8,NY,115000,Individual,23495,31.7,0,0,22.16,1979,10,teacher,C,MORTGAGE,w,13.49,2018,24000,3,21,0,0,0,0,0,0,debt_consolidation,C2,60,0,446397,0,1
4076,0,0,3,NY,82000,Individual,9037,49.8,5,0,8.3,1986,10,teacher,C,MORTGAGE,w,13.33,2018,24000,4,14,0,0,0,0,0,0,debt_consolidation,C3,60,0,117486,82.53,1
4077,0,0,9,NY,71000,Individual,8903,30.9,0,0,28.8,1993,10,teacher,D,MORTGAGE,w,17.99,2019,18625,1,15,0,0,0,0,0,0,debt_consolidation,D2,36,0,133540,0,1
4078,0,0,2,NY,64000,Individual,14103,94.6,0,0,34.86,1995,10,teacher,C,MORTGAGE,f,17.1,2019,16925,3,20,0,0,0,0,0,0,debt_consolidation,C5,36,0,267959,0,1
4079,0,0,3,NY,89000,Individual,30726,97.1,0,0,19.69,2001,10,teacher,B,OWN,f,10.75,2017,30000,2,9,0,0,0,0,0,0,debt_consolidation,B4,36,0,276536,0,1
4080,0,0,6,TX,70000,Individual,21985,70.2,0,0,30.04,2003,10,teacher,C,MORTGAGE,w,13.18,2018,9175,3,14,0,0,0,0,0,0,debt_consolidation,C3,36,1283,307795,0,0
4081,0,0,7,TX,42090,Individual,2586,73.3,0,0,25.69,2008,1,teacher,C,RENT,w,14.49,2019,10625,0,20,0,0,0,0,0,0,debt_consolidation,C4,36,1043,51726,0,0
4082,0,0,2,TX,59500,Individual,5965,80.5,0,0,16.29,2003,3,teacher,B,RENT,f,11.44,2019,5000,0,9,0,0,0,0,0,0,debt_consolidation,B4,36,763,47718,0,1
4083,0,0,0,TX,50000,Individual,7986,97,0,0,15.89,2007,10,teacher,B,RENT,f,10.42,2019,9800,0,6,0,0,0,4733.42,0,0,debt_consolidation,B3,36,0,47915,0,1
4084,0,0,0,TX,53000,Joint App,41580,56.2,0,0,19.63,2003,4,teacher,A,MORTGAGE,w,7.49,2019,17000,1,6,0,0,0,0,0,0,debt_consolidation,A4,36,181,207902,26.44,1
4085,0,0,7,TN,54000,Individual,10595,63,0,0,30.89,2000,10,teacher,B,MORTGAGE,f,9.17,2019,15500,4,16,0,0,0,0,0,0,debt_consolidation,B2,36,0,158922,0,1
4086,0,0,1,PA,66000,Individual,6334,76.6,0,0,15.38,1993,10,teacher,B,MORTGAGE,w,10.99,2019,16800,1,24,0,0,0,0,0,0,debt_consolidation,B4,60,0,152026,0,0
4087,0,0,7,GA,65000,Individual,22797,97.6,4,0,19.63,1999,10,teacher,F,MORTGAGE,w,29.99,2019,16000,3,9,0,0,0,0,0,0,debt_consolidation,F3,60,80,205175,0,1
4088,0,0,7,GA,58000,Individual,868,43,3,0,9.54,1999,10,teacher,D,OWN,w,18.06,2019,3500,0,14,0,0,0,2446.65,0,0,debt_consolidation,D2,36,240,11278,0,1
